"resultados_df.PloKg_Ha","resultados_df.mg_ha","total_mean_mg_ha","total_sd_mgha","CV"
139140.292020666,69.5701460103328,71.24,1.32,1.86
140108.848673102,70.054424336551,71.24,1.32,1.86
140908.123863237,70.4540619316185,71.24,1.32,1.86
138182.607796494,69.0913038982471,71.24,1.32,1.86
142977.29215276,71.48864607638,71.24,1.32,1.86
139490.306196546,69.7451530982728,71.24,1.32,1.86
142268.284258946,71.1341421294728,71.24,1.32,1.86
136086.933560665,68.0434667803325,71.24,1.32,1.86
140766.544635479,70.3832723177395,71.24,1.32,1.86
137440.981030373,68.7204905151865,71.24,1.32,1.86
146263.436484679,73.1317182423396,71.24,1.32,1.86
144303.687347012,72.1518436735058,71.24,1.32,1.86
142277.105969464,71.1385529847318,71.24,1.32,1.86
141896.359540864,70.9481797704318,71.24,1.32,1.86
146643.741099579,73.3218705497896,71.24,1.32,1.86
142310.759732636,71.155379866318,71.24,1.32,1.86
142182.826137361,71.0914130686808,71.24,1.32,1.86
141417.900932296,70.708950466148,71.24,1.32,1.86
143264.600996862,71.6323004984312,71.24,1.32,1.86
143364.356009392,71.6821780046959,71.24,1.32,1.86
145299.242931246,72.649621465623,71.24,1.32,1.86
143733.068191061,71.8665340955305,71.24,1.32,1.86
144609.900655696,72.3049503278482,71.24,1.32,1.86
145146.520088243,72.5732600441214,71.24,1.32,1.86
144203.56609406,72.1017830470302,71.24,1.32,1.86
144390.900982414,72.1954504912069,71.24,1.32,1.86
138097.296320098,69.0486481600488,71.24,1.32,1.86
138435.940763458,69.2179703817292,71.24,1.32,1.86
140457.960038766,70.2289800193831,71.24,1.32,1.86
145974.835336848,72.987417668424,71.24,1.32,1.86
145808.820270768,72.9044101353838,71.24,1.32,1.86
140340.293528438,70.1701467642188,71.24,1.32,1.86
145651.946671583,72.8259733357917,71.24,1.32,1.86
142947.283520143,71.4736417600713,71.24,1.32,1.86
143338.18774237,71.6690938711852,71.24,1.32,1.86
145931.695231195,72.9658476155976,71.24,1.32,1.86
141580.289547213,70.7901447736064,71.24,1.32,1.86
140009.595739821,70.0047978699105,71.24,1.32,1.86
144071.117637606,72.0355588188032,71.24,1.32,1.86
141913.397336284,70.9566986681422,71.24,1.32,1.86
143993.832099021,71.9969160495103,71.24,1.32,1.86
141794.445215846,70.8972226079231,71.24,1.32,1.86
143005.027442758,71.5025137213791,71.24,1.32,1.86
141936.455142807,70.9682275714035,71.24,1.32,1.86
146555.477266563,73.2777386332816,71.24,1.32,1.86
142608.434467233,71.3042172336167,71.24,1.32,1.86
143257.097207254,71.6285486036271,71.24,1.32,1.86
142729.09183904,71.3645459195199,71.24,1.32,1.86
142717.150632479,71.3585753162393,71.24,1.32,1.86
142017.015591271,71.0085077956354,71.24,1.32,1.86
147333.25373521,73.666626867605,71.24,1.32,1.86
144794.08564379,72.3970428218948,71.24,1.32,1.86
144326.745650964,72.1633728254819,71.24,1.32,1.86
141904.01430385,70.9520071519249,71.24,1.32,1.86
141056.684800586,70.5283424002929,71.24,1.32,1.86
142573.329458695,71.2866647293474,71.24,1.32,1.86
146883.617520778,73.4418087603892,71.24,1.32,1.86
145661.242314489,72.8306211572444,71.24,1.32,1.86
143389.993362545,71.6949966812724,71.24,1.32,1.86
141094.503806417,70.5472519032087,71.24,1.32,1.86
142095.699968784,71.047849984392,71.24,1.32,1.86
140454.968599815,70.2274842999077,71.24,1.32,1.86
143160.722169802,71.5803610849008,71.24,1.32,1.86
139619.272823429,69.8096364117146,71.24,1.32,1.86
145469.048065644,72.7345240328219,71.24,1.32,1.86
148338.093407567,74.1690467037833,71.24,1.32,1.86
142570.389022304,71.285194511152,71.24,1.32,1.86
144786.304741212,72.393152370606,71.24,1.32,1.86
145316.504811695,72.6582524058474,71.24,1.32,1.86
142873.907896809,71.4369539484045,71.24,1.32,1.86
141177.955417454,70.588977708727,71.24,1.32,1.86
148013.520906627,74.0067604533134,71.24,1.32,1.86
139597.476060142,69.798738030071,71.24,1.32,1.86
140959.103585455,70.4795517927275,71.24,1.32,1.86
142939.523400993,71.4697617004965,71.24,1.32,1.86
142674.570776799,71.3372853883994,71.24,1.32,1.86
142516.511883881,71.2582559419403,71.24,1.32,1.86
143752.754744729,71.8763773723647,71.24,1.32,1.86
140714.60150552,70.3573007527599,71.24,1.32,1.86
140199.24672917,70.0996233645852,71.24,1.32,1.86
143110.902156385,71.5554510781924,71.24,1.32,1.86
141697.81983687,70.848909918435,71.24,1.32,1.86
145758.856225977,72.8794281129886,71.24,1.32,1.86
142640.309153265,71.3201545766326,71.24,1.32,1.86
139097.872151354,69.5489360756768,71.24,1.32,1.86
142175.36759907,71.0876837995349,71.24,1.32,1.86
141941.56525318,70.9707826265898,71.24,1.32,1.86
142448.806631373,71.2244033156867,71.24,1.32,1.86
145068.428992673,72.5342144963366,71.24,1.32,1.86
143177.091787291,71.5885458936453,71.24,1.32,1.86
143478.817335115,71.7394086675573,71.24,1.32,1.86
144856.93713423,72.4284685671152,71.24,1.32,1.86
143219.846733635,71.6099233668173,71.24,1.32,1.86
143907.795988584,71.9538979942918,71.24,1.32,1.86
138545.179940171,69.2725899700855,71.24,1.32,1.86
146552.56890737,73.2762844536848,71.24,1.32,1.86
137964.566664734,68.9822833323668,71.24,1.32,1.86
146397.534551918,73.1987672759592,71.24,1.32,1.86
137350.539690027,68.6752698450134,71.24,1.32,1.86
140906.206801863,70.4531034009314,71.24,1.32,1.86
143536.856616636,71.7684283083182,71.24,1.32,1.86
142668.863897355,71.3344319486777,71.24,1.32,1.86
140229.705343954,70.114852671977,71.24,1.32,1.86
142706.598854558,71.3532994272789,71.24,1.32,1.86
139769.363097125,69.8846815485624,71.24,1.32,1.86
144131.472037644,72.0657360188218,71.24,1.32,1.86
146183.675527817,73.0918377639086,71.24,1.32,1.86
139854.11455984,69.9270572799198,71.24,1.32,1.86
140406.794284088,70.2033971420441,71.24,1.32,1.86
144043.436860059,72.0217184300297,71.24,1.32,1.86
142328.806519883,71.1644032599416,71.24,1.32,1.86
138090.120568056,69.0450602840278,71.24,1.32,1.86
139351.771189514,69.6758855947568,71.24,1.32,1.86
143123.52315093,71.5617615754652,71.24,1.32,1.86
143857.943098863,71.9289715494315,71.24,1.32,1.86
146271.080724681,73.1355403623406,71.24,1.32,1.86
141985.771320694,70.9928856603472,71.24,1.32,1.86
140200.912424339,70.1004562121695,71.24,1.32,1.86
139521.238390267,69.7606191951333,71.24,1.32,1.86
142812.125271548,71.4060626357742,71.24,1.32,1.86
145901.327303557,72.9506636517784,71.24,1.32,1.86
140771.483976608,70.3857419883038,71.24,1.32,1.86
140844.114120666,70.422057060333,71.24,1.32,1.86
143752.772006598,71.876386003299,71.24,1.32,1.86
142432.803186847,71.2164015934234,71.24,1.32,1.86
139010.113406444,69.5050567032219,71.24,1.32,1.86
144357.127936479,72.1785639682396,71.24,1.32,1.86
141507.459626163,70.7537298130814,71.24,1.32,1.86
144575.384977125,72.2876924885627,71.24,1.32,1.86
141191.090605858,70.5955453029292,71.24,1.32,1.86
142419.421837526,71.2097109187632,71.24,1.32,1.86
143755.115860838,71.8775579304191,71.24,1.32,1.86
143666.460318342,71.8332301591709,71.24,1.32,1.86
142376.842874927,71.1884214374633,71.24,1.32,1.86
140353.207428164,70.1766037140822,71.24,1.32,1.86
143863.726561769,71.9318632808844,71.24,1.32,1.86
144324.851999948,72.1624259999741,71.24,1.32,1.86
141877.177768547,70.9385888842735,71.24,1.32,1.86
141598.088244414,70.7990441222069,71.24,1.32,1.86
144541.797940623,72.2708989703114,71.24,1.32,1.86
141618.587374917,70.8092936874584,71.24,1.32,1.86
140582.78187482,70.29139093741,71.24,1.32,1.86
141778.661616293,70.8893308081466,71.24,1.32,1.86
138913.274296233,69.4566371481165,71.24,1.32,1.86
145579.162472065,72.7895812360325,71.24,1.32,1.86
143488.46987047,71.7442349352349,71.24,1.32,1.86
138219.465114121,69.1097325570604,71.24,1.32,1.86
144998.980323404,72.4994901617019,71.24,1.32,1.86
143537.161699958,71.7685808499791,71.24,1.32,1.86
142039.603731788,71.0198018658941,71.24,1.32,1.86
143238.742916274,71.6193714581371,71.24,1.32,1.86
139054.646661047,69.5273233305234,71.24,1.32,1.86
145462.465438259,72.7312327191293,71.24,1.32,1.86
142116.405717924,71.0582028589621,71.24,1.32,1.86
139204.98350381,69.6024917519049,71.24,1.32,1.86
143904.330544791,71.9521652723956,71.24,1.32,1.86
144415.532177155,72.2077660885773,71.24,1.32,1.86
138391.110220273,69.1955551101364,71.24,1.32,1.86
148448.851155673,74.2244255778367,71.24,1.32,1.86
137839.673470017,68.9198367350087,71.24,1.32,1.86
143859.29073441,71.9296453672049,71.24,1.32,1.86
142314.882792219,71.1574413961096,71.24,1.32,1.86
143617.9240213,71.8089620106498,71.24,1.32,1.86
139984.153955847,69.9920769779233,71.24,1.32,1.86
144505.86490419,72.2529324520949,71.24,1.32,1.86
143387.243820548,71.693621910274,71.24,1.32,1.86
140128.238337379,70.0641191686897,71.24,1.32,1.86
142192.900047177,71.0964500235885,71.24,1.32,1.86
140812.137451082,70.4060687255412,71.24,1.32,1.86
141455.814364384,70.7279071821921,71.24,1.32,1.86
142704.078411671,71.3520392058355,71.24,1.32,1.86
142513.340857533,71.2566704287666,71.24,1.32,1.86
142753.743341768,71.3768716708838,71.24,1.32,1.86
139545.032596069,69.7725162980344,71.24,1.32,1.86
138589.74265715,69.294871328575,71.24,1.32,1.86
140922.618748073,70.4613093740365,71.24,1.32,1.86
143615.21818281,71.8076090914052,71.24,1.32,1.86
139690.597520127,69.8452987600635,71.24,1.32,1.86
142234.183001484,71.1170915007418,71.24,1.32,1.86
145561.279518986,72.7806397594929,71.24,1.32,1.86
142537.759739583,71.2688798697915,71.24,1.32,1.86
141997.153050147,70.9985765250734,71.24,1.32,1.86
141723.258509821,70.8616292549104,71.24,1.32,1.86
142373.678718711,71.1868393593555,71.24,1.32,1.86
144384.373864326,72.1921869321632,71.24,1.32,1.86
140734.536386167,70.3672681930833,71.24,1.32,1.86
139684.47977319,69.8422398865949,71.24,1.32,1.86
144854.063519731,72.4270317598656,71.24,1.32,1.86
145962.793335457,72.9813966677285,71.24,1.32,1.86
146748.29813691,73.3741490684548,71.24,1.32,1.86
140184.127692621,70.0920638463106,71.24,1.32,1.86
142035.746826698,71.0178734133488,71.24,1.32,1.86
143707.370116804,71.8536850584018,71.24,1.32,1.86
148533.278130411,74.2666390652053,71.24,1.32,1.86
142690.331578081,71.3451657890405,71.24,1.32,1.86
145374.294442689,72.6871472213447,71.24,1.32,1.86
146392.632658086,73.1963163290429,71.24,1.32,1.86
143540.878459162,71.7704392295811,71.24,1.32,1.86
145775.705361228,72.8878526806142,71.24,1.32,1.86
143857.068206401,71.9285341032004,71.24,1.32,1.86
141322.601641277,70.6613008206387,71.24,1.32,1.86
144948.706925216,72.4743534626081,71.24,1.32,1.86
144660.537535395,72.3302687676975,71.24,1.32,1.86
138799.129934057,69.3995649670284,71.24,1.32,1.86
142671.446255036,71.335723127518,71.24,1.32,1.86
144298.247712223,72.1491238561117,71.24,1.32,1.86
143547.396771424,71.7736983857119,71.24,1.32,1.86
143516.400936326,71.7582004681629,71.24,1.32,1.86
141022.504787587,70.5112523937934,71.24,1.32,1.86
140508.519292036,70.2542596460178,71.24,1.32,1.86
140588.569161487,70.2942845807435,71.24,1.32,1.86
137945.080729567,68.9725403647833,71.24,1.32,1.86
142172.869405624,71.0864347028121,71.24,1.32,1.86
142648.055217986,71.324027608993,71.24,1.32,1.86
137495.218426664,68.7476092133318,71.24,1.32,1.86
146789.118557319,73.3945592786595,71.24,1.32,1.86
141303.811600868,70.6519058004339,71.24,1.32,1.86
138977.584755936,69.488792377968,71.24,1.32,1.86
138488.526659013,69.2442633295065,71.24,1.32,1.86
141901.445626633,70.9507228133163,71.24,1.32,1.86
139396.89382936,69.6984469146802,71.24,1.32,1.86
146884.170150989,73.4420850754946,71.24,1.32,1.86
140695.513797822,70.3477568989111,71.24,1.32,1.86
140467.180229035,70.2335901145176,71.24,1.32,1.86
140935.276212136,70.467638106068,71.24,1.32,1.86
143312.800043444,71.6564000217218,71.24,1.32,1.86
142015.299732199,71.0076498660996,71.24,1.32,1.86
141203.601475414,70.6018007377073,71.24,1.32,1.86
142986.25723758,71.4931286187899,71.24,1.32,1.86
143481.768888935,71.7408844444673,71.24,1.32,1.86
140691.104420608,70.345552210304,71.24,1.32,1.86
143573.212816339,71.7866064081697,71.24,1.32,1.86
143896.121920382,71.948060960191,71.24,1.32,1.86
143767.528194051,71.8837640970254,71.24,1.32,1.86
141231.950585917,70.6159752929583,71.24,1.32,1.86
145020.129925813,72.5100649629063,71.24,1.32,1.86
140341.615224512,70.170807612256,71.24,1.32,1.86
141378.065551384,70.689032775692,71.24,1.32,1.86
146047.161361185,73.0235806805926,71.24,1.32,1.86
144557.218068822,72.278609034411,71.24,1.32,1.86
146772.160846241,73.3860804231205,71.24,1.32,1.86
138288.796409232,69.1443982046158,71.24,1.32,1.86
144139.99936212,72.06999968106,71.24,1.32,1.86
145888.969743748,72.944484871874,71.24,1.32,1.86
138961.142235055,69.4805711175274,71.24,1.32,1.86
141346.032026502,70.6730160132508,71.24,1.32,1.86
142177.244498929,71.0886222494645,71.24,1.32,1.86
140848.11169643,70.4240558482151,71.24,1.32,1.86
144482.444412142,72.2412222060712,71.24,1.32,1.86
147172.960719202,73.586480359601,71.24,1.32,1.86
141514.345875466,70.757172937733,71.24,1.32,1.86
142113.65274555,71.056826372775,71.24,1.32,1.86
138443.552577694,69.221776288847,71.24,1.32,1.86
138329.399427945,69.1646997139728,71.24,1.32,1.86
142742.912473061,71.3714562365304,71.24,1.32,1.86
144274.118090852,72.137059045426,71.24,1.32,1.86
142552.365603273,71.2761828016366,71.24,1.32,1.86
140822.305705223,70.4111528526114,71.24,1.32,1.86
139153.492775327,69.5767463876633,71.24,1.32,1.86
139515.436411532,69.7577182057661,71.24,1.32,1.86
139794.794259372,69.8973971296861,71.24,1.32,1.86
150492.386702718,75.2461933513592,71.24,1.32,1.86
141885.910374643,70.9429551873214,71.24,1.32,1.86
144068.673573967,72.0343367869834,71.24,1.32,1.86
140954.380285872,70.4771901429359,71.24,1.32,1.86
139402.690707843,69.7013453539213,71.24,1.32,1.86
145464.43345689,72.732216728445,71.24,1.32,1.86
146546.666529313,73.2733332646566,71.24,1.32,1.86
145493.450002061,72.7467250010303,71.24,1.32,1.86
146894.891006437,73.4474455032185,71.24,1.32,1.86
144276.706782463,72.1383533912315,71.24,1.32,1.86
143310.077123011,71.6550385615053,71.24,1.32,1.86
140865.728915982,70.4328644579911,71.24,1.32,1.86
142111.012349958,71.0555061749789,71.24,1.32,1.86
145978.728442152,72.9893642210758,71.24,1.32,1.86
142532.131495222,71.2660657476108,71.24,1.32,1.86
145167.827626603,72.5839138133013,71.24,1.32,1.86
144271.135563659,72.1355677818294,71.24,1.32,1.86
142834.550808604,71.4172754043021,71.24,1.32,1.86
139702.036771886,69.8510183859428,71.24,1.32,1.86
141558.186803508,70.779093401754,71.24,1.32,1.86
145447.442165778,72.7237210828891,71.24,1.32,1.86
143972.127082379,71.9860635411893,71.24,1.32,1.86
140815.932266496,70.4079661332481,71.24,1.32,1.86
144165.935910407,72.0829679552037,71.24,1.32,1.86
144562.938711369,72.2814693556843,71.24,1.32,1.86
143188.687385211,71.5943436926056,71.24,1.32,1.86
142506.930097533,71.2534650487664,71.24,1.32,1.86
141345.604024425,70.6728020122123,71.24,1.32,1.86
145968.185421237,72.9840927106187,71.24,1.32,1.86
144411.810606955,72.2059053034773,71.24,1.32,1.86
140758.745844601,70.3793729223006,71.24,1.32,1.86
143898.495796545,71.9492478982726,71.24,1.32,1.86
146225.345803196,73.1126729015979,71.24,1.32,1.86
149481.633404094,74.7408167020471,71.24,1.32,1.86
141505.583602976,70.7527918014878,71.24,1.32,1.86
143868.363375632,71.934181687816,71.24,1.32,1.86
145547.22726336,72.7736136316802,71.24,1.32,1.86
142793.193068205,71.3965965341024,71.24,1.32,1.86
143348.917576435,71.6744587882177,71.24,1.32,1.86
142740.569021737,71.3702845108686,71.24,1.32,1.86
141704.362644979,70.8521813224896,71.24,1.32,1.86
144312.312995402,72.1561564977012,71.24,1.32,1.86
147274.355578935,73.6371777894676,71.24,1.32,1.86
147776.215461087,73.8881077305437,71.24,1.32,1.86
140058.702418067,70.0293512090335,71.24,1.32,1.86
144710.422362419,72.3552111812094,71.24,1.32,1.86
142993.856683563,71.4969283417815,71.24,1.32,1.86
145503.169498376,72.7515847491882,71.24,1.32,1.86
140631.252405471,70.3156262027355,71.24,1.32,1.86
141418.371241822,70.7091856209111,71.24,1.32,1.86
140815.919135623,70.4079595678113,71.24,1.32,1.86
144383.13074942,72.1915653747101,71.24,1.32,1.86
142603.066875674,71.3015334378369,71.24,1.32,1.86
152342.536892622,76.1712684463108,71.24,1.32,1.86
137339.90688989,68.6699534449449,71.24,1.32,1.86
144677.759185909,72.3388795929546,71.24,1.32,1.86
141305.846948562,70.6529234742811,71.24,1.32,1.86
143452.230413629,71.7261152068146,71.24,1.32,1.86
140860.343294339,70.4301716471693,71.24,1.32,1.86
141088.667314608,70.544333657304,71.24,1.32,1.86
145019.517274669,72.5097586373345,71.24,1.32,1.86
142779.34406792,71.3896720339598,71.24,1.32,1.86
140568.026030345,70.2840130151723,71.24,1.32,1.86
143574.240295443,71.7871201477213,71.24,1.32,1.86
142721.057855672,71.3605289278361,71.24,1.32,1.86
146368.706321154,73.1843531605771,71.24,1.32,1.86
141591.224032451,70.7956120162257,71.24,1.32,1.86
144905.270877026,72.452635438513,71.24,1.32,1.86
143073.96613551,71.5369830677548,71.24,1.32,1.86
143802.990582006,71.901495291003,71.24,1.32,1.86
140128.19173488,70.0640958674399,71.24,1.32,1.86
141235.274056446,70.6176370282232,71.24,1.32,1.86
139172.150943861,69.5860754719306,71.24,1.32,1.86
145104.018035389,72.5520090176944,71.24,1.32,1.86
142955.19539167,71.4775976958352,71.24,1.32,1.86
138355.511892606,69.1777559463028,71.24,1.32,1.86
139536.556465041,69.7682782325205,71.24,1.32,1.86
145979.756251236,72.9898781256178,71.24,1.32,1.86
141774.29320954,70.8871466047701,71.24,1.32,1.86
145047.311746206,72.5236558731032,71.24,1.32,1.86
144540.192696688,72.270096348344,71.24,1.32,1.86
146376.405762719,73.1882028813595,71.24,1.32,1.86
140030.996658296,70.0154983291478,71.24,1.32,1.86
138785.650929518,69.3928254647588,71.24,1.32,1.86
145058.073262359,72.5290366311793,71.24,1.32,1.86
141949.265815739,70.9746329078693,71.24,1.32,1.86
144695.34695474,72.34767347737,71.24,1.32,1.86
136863.73638961,68.4318681948052,71.24,1.32,1.86
138136.112560734,69.0680562803672,71.24,1.32,1.86
143874.599058281,71.9372995291406,71.24,1.32,1.86
148521.484051486,74.2607420257432,71.24,1.32,1.86
140954.871180812,70.4774355904061,71.24,1.32,1.86
146723.056358063,73.3615281790316,71.24,1.32,1.86
139981.684700557,69.9908423502787,71.24,1.32,1.86
145932.389816804,72.9661949084022,71.24,1.32,1.86
139410.152866547,69.7050764332736,71.24,1.32,1.86
144717.294968593,72.3586474842967,71.24,1.32,1.86
145009.696868405,72.5048484342023,71.24,1.32,1.86
141902.985514245,70.9514927571227,71.24,1.32,1.86
143835.537586097,71.9177687930486,71.24,1.32,1.86
138594.018545703,69.2970092728515,71.24,1.32,1.86
142892.0503365,71.44602516825,71.24,1.32,1.86
146718.640368095,73.3593201840474,71.24,1.32,1.86
142832.250151605,71.4161250758023,71.24,1.32,1.86
140889.363923944,70.4446819619722,71.24,1.32,1.86
142552.852058348,71.2764260291742,71.24,1.32,1.86
144595.849542894,72.2979247714472,71.24,1.32,1.86
139169.353569289,69.5846767846445,71.24,1.32,1.86
145552.85195115,72.7764259755748,71.24,1.32,1.86
137461.584153922,68.7307920769609,71.24,1.32,1.86
136542.459963604,68.271229981802,71.24,1.32,1.86
143336.899108828,71.6684495544139,71.24,1.32,1.86
138289.374562681,69.1446872813403,71.24,1.32,1.86
145543.220107199,72.7716100535997,71.24,1.32,1.86
141081.192431476,70.540596215738,71.24,1.32,1.86
142596.811325803,71.2984056629017,71.24,1.32,1.86
143712.059333748,71.8560296668742,71.24,1.32,1.86
142531.739860004,71.2658699300021,71.24,1.32,1.86
139472.638732323,69.7363193661616,71.24,1.32,1.86
146278.67854024,73.13933927012,71.24,1.32,1.86
145043.561589893,72.5217807949466,71.24,1.32,1.86
141198.862404666,70.5994312023329,71.24,1.32,1.86
143707.653974282,71.8538269871409,71.24,1.32,1.86
139402.817465376,69.7014087326878,71.24,1.32,1.86
139721.324864841,69.8606624324204,71.24,1.32,1.86
141629.327073805,70.8146635369024,71.24,1.32,1.86
147250.260444617,73.6251302223087,71.24,1.32,1.86
141870.817156534,70.9354085782668,71.24,1.32,1.86
