"PlotID","resultados_df.PloKg_Ha_1981","resultados_df.mg_ha_1981","total_mean_mg_ha_1981","total_sd_mgha_1981","CV_1981","resultados_df.PloKg_Ha_2021","resultados_df.mg_ha_2021","total_mean_mg_ha_2021","total_sd_mgha_2021","CV_2021","annual_rate","Diff"
4166,137630.444706881,68.8152223534406,71.24,1.32,1.86,180592.130972218,90.2960654861088,94,2.09,2.22,0.537021078316705,21.4808431326682
4167,138707.253653499,69.3536268267494,71.24,1.32,1.86,181134.520512486,90.5672602562432,94,2.09,2.22,0.530340835737345,21.2136334294938
4168,142539.102850713,71.2695514253565,71.24,1.32,1.86,188651.183511573,94.3255917557864,94,2.09,2.22,0.576401008260748,23.0560403304299
4169,143441.246001379,71.7206230006897,71.24,1.32,1.86,189664.237503296,94.8321187516479,94,2.09,2.22,0.577787393773955,23.1114957509582
4170,142700.708414673,71.3503542073364,71.24,1.32,1.86,188101.382964613,94.0506914823064,94,2.09,2.22,0.56750843187425,22.70033727497
4171,140953.128746419,70.4765643732095,71.24,1.32,1.86,185015.757376194,92.5078786880973,94,2.09,2.22,0.550782857872195,22.0313143148878
4172,143796.528228097,71.8982641140484,71.24,1.32,1.86,191125.924462608,95.562962231304,94,2.09,2.22,0.59161745293139,23.6646981172556
4173,139962.478854005,69.9812394270025,71.24,1.32,1.86,184167.071820934,92.0835359104672,94,2.09,2.22,0.552557412086617,22.1022964834647
4174,142538.033376751,71.2690166883757,71.24,1.32,1.86,186948.614785247,93.4743073926236,94,2.09,2.22,0.555132267606197,22.2052907042479
4175,145599.620728448,72.7998103642239,71.24,1.32,1.86,193410.277772936,96.7051388864679,94,2.09,2.22,0.5976332130561,23.905328522244
4176,141848.083270329,70.9240416351644,71.24,1.32,1.86,188283.37259814,94.14168629907,94,2.09,2.22,0.58044111659764,23.2176446639056
4177,142023.579965742,71.0117899828709,71.24,1.32,1.86,187560.923550009,93.7804617750046,94,2.09,2.22,0.569216794803343,22.7686717921337
4178,140257.050781167,70.1285253905834,71.24,1.32,1.86,183473.523995956,91.7367619979781,94,2.09,2.22,0.540205915184867,21.6082366073947
4179,142513.950419787,71.2569752098934,71.24,1.32,1.86,188485.622712297,94.2428113561487,94,2.09,2.22,0.574645903656383,22.9858361462553
4180,142062.535329323,71.0312676646616,71.24,1.32,1.86,188558.257846717,94.2791289233587,94,2.09,2.22,0.581196531467427,23.2478612586971
4181,144197.342859521,72.0986714297603,71.24,1.32,1.86,192099.499166554,96.0497495832771,94,2.09,2.22,0.59877695383792,23.9510781535168
4182,142354.989483771,71.1774947418856,71.24,1.32,1.86,187405.37259497,93.702686297485,94,2.09,2.22,0.563129788889985,22.5251915555994
4183,141752.085582474,70.8760427912368,71.24,1.32,1.86,186191.59749461,93.0957987473051,94,2.09,2.22,0.555493898901707,22.2197559560683
4184,139968.07572585,69.984037862925,71.24,1.32,1.86,183547.528115365,91.7737640576826,94,2.09,2.22,0.54474315486894,21.7897261947576
4185,143363.477819762,71.6817389098811,71.24,1.32,1.86,190123.130633661,95.0615653168307,94,2.09,2.22,0.58449566017374,23.3798264069496
4186,144048.447990698,72.0242239953491,71.24,1.32,1.86,189067.900363895,94.5339501819474,94,2.09,2.22,0.562743154664958,22.5097261865983
4187,144312.829832263,72.1564149161314,71.24,1.32,1.86,190805.239983807,95.4026199919035,94,2.09,2.22,0.581155126894303,23.2462050757721
4188,141995.292296276,70.9976461481382,71.24,1.32,1.86,187278.734648614,93.6393673243068,94,2.09,2.22,0.566043029404215,22.6417211761686
4189,134825.911539656,67.4129557698281,71.24,1.32,1.86,176485.883355595,88.2429416777977,94,2.09,2.22,0.52074964769924,20.8299859079696
4190,140185.478193696,70.0927390968478,71.24,1.32,1.86,184012.384929295,92.0061924646476,94,2.09,2.22,0.547836334194995,21.9134533677998
4191,139243.046278352,69.6215231391759,71.24,1.32,1.86,183419.736609477,91.7098683047383,94,2.09,2.22,0.55220862913906,22.0883451655624
4192,142217.146403591,71.1085732017953,71.24,1.32,1.86,187702.050572157,93.8510252860786,94,2.09,2.22,0.568561302107083,22.7424520842833
4193,141824.273581037,70.9121367905185,71.24,1.32,1.86,186734.453217123,93.3672266085617,94,2.09,2.22,0.56137724545108,22.4550898180432
4194,140583.974712176,70.2919873560879,71.24,1.32,1.86,185159.484635522,92.5797423177611,94,2.09,2.22,0.55719387404183,22.2877549616732
4195,139961.948062415,69.9809740312075,71.24,1.32,1.86,184224.665625146,92.1123328125732,94,2.09,2.22,0.553283969534143,22.1313587813657
4196,143470.911333114,71.7354556665572,71.24,1.32,1.86,189182.40029658,94.5912001482898,94,2.09,2.22,0.571393612043315,22.8557444817326
4197,141461.389082636,70.7306945413182,71.24,1.32,1.86,186456.290343683,93.2281451718413,94,2.09,2.22,0.562436265763078,22.4974506305231
4198,140014.049389671,70.0070246948356,71.24,1.32,1.86,184910.470378253,92.4552351891266,94,2.09,2.22,0.561205262357275,22.448210494291
4199,142518.970814488,71.2594854072442,71.24,1.32,1.86,187907.348587278,93.953674293639,94,2.09,2.22,0.56735472215987,22.6941888863948
4200,141053.206093739,70.5266030468695,71.24,1.32,1.86,186457.562085196,93.2287810425979,94,2.09,2.22,0.56755444989321,22.7021779957284
4201,142565.154454358,71.2825772271791,71.24,1.32,1.86,187471.701706892,93.735850853446,94,2.09,2.22,0.561331840656672,22.4532736262669
4202,144196.118636234,72.098059318117,71.24,1.32,1.86,189530.936790635,94.7654683953176,94,2.09,2.22,0.566685226930015,22.6674090772006
4203,144036.629606496,72.0183148032479,71.24,1.32,1.86,191539.769316758,95.7698846583792,94,2.09,2.22,0.593789246378282,23.7515698551313
4204,142905.757685829,71.4528788429146,71.24,1.32,1.86,188253.843381576,94.1269216907878,94,2.09,2.22,0.56685107119683,22.6740428478732
4205,146289.652301495,73.1448261507476,71.24,1.32,1.86,191899.42511772,95.9497125588602,94,2.09,2.22,0.570122160202815,22.8048864081126
4206,142396.561817618,71.198280908809,71.24,1.32,1.86,186831.352034308,93.4156760171542,94,2.09,2.22,0.55543487770863,22.2173951083452
4207,140519.662330819,70.2598311654096,71.24,1.32,1.86,184775.343489598,92.387671744799,94,2.09,2.22,0.553196014484735,22.1278405793894
4208,140956.122264597,70.4780611322986,71.24,1.32,1.86,185297.494385285,92.6487471926424,94,2.09,2.22,0.554267151508595,22.1706860603438
4209,140585.416906072,70.2927084530361,71.24,1.32,1.86,184104.767484564,92.0523837422822,94,2.09,2.22,0.543991882231153,21.7596752892461
4210,142101.83144827,71.0509157241352,71.24,1.32,1.86,187924.798701919,93.9623993509597,94,2.09,2.22,0.572787090670613,22.9114836268245
4211,138001.372134934,69.0006860674669,71.24,1.32,1.86,181479.085987499,90.7395429937493,94,2.09,2.22,0.54347142315706,21.7388569262824
4212,144685.980599591,72.3429902997957,71.24,1.32,1.86,192530.65676397,96.2653283819849,94,2.09,2.22,0.59805845205473,23.9223380821892
4213,142706.661735703,71.3533308678514,71.24,1.32,1.86,187929.75939988,93.9648796999401,94,2.09,2.22,0.565288720802217,22.6115488320887
4214,146762.365598005,73.3811827990025,71.24,1.32,1.86,194224.470366052,97.1122351830261,94,2.09,2.22,0.59327630960059,23.7310523840236
4215,141311.661461299,70.6558307306497,71.24,1.32,1.86,187394.212382685,93.6971061913427,94,2.09,2.22,0.576031886517325,23.041275460693
4216,138397.248867126,69.1986244335629,71.24,1.32,1.86,181897.719862743,90.9488599313717,94,2.09,2.22,0.54375588744522,21.7502354978088
4217,138771.106634783,69.3855533173917,71.24,1.32,1.86,182864.365729108,91.4321828645541,94,2.09,2.22,0.55116573867906,22.0466295471624
4218,143885.105371558,71.9425526857792,71.24,1.32,1.86,189648.657409237,94.8243287046185,94,2.09,2.22,0.572044400470982,22.8817760188393
4219,144654.453666428,72.3272268332141,71.24,1.32,1.86,191799.276276768,95.8996381383841,94,2.09,2.22,0.58931028262925,23.57241130517
4220,139183.247823297,69.5916239116485,71.24,1.32,1.86,183109.663136437,91.5548315682184,94,2.09,2.22,0.549080191414248,21.9632076565699
4221,142625.475843298,71.3127379216492,71.24,1.32,1.86,187948.647819458,93.9743239097291,94,2.09,2.22,0.566539649701997,22.6615859880799
4222,138857.603588088,69.4288017940442,71.24,1.32,1.86,183254.746346789,91.6273731733947,94,2.09,2.22,0.554964284483762,22.1985713793505
4223,144409.579758033,72.2047898790164,71.24,1.32,1.86,189301.251561521,94.6506257807605,94,2.09,2.22,0.561145897543603,22.4458359017441
4224,141063.268184758,70.5316340923792,71.24,1.32,1.86,185644.019388082,92.8220096940409,94,2.09,2.22,0.557259390041542,22.2903756016617
4225,144706.1192185,72.35305960925,71.24,1.32,1.86,191902.099323844,95.9510496619218,94,2.09,2.22,0.589949751316795,23.5979900526718
4226,141011.085098976,70.5055425494882,71.24,1.32,1.86,185593.202948859,92.7966014744295,94,2.09,2.22,0.557276473123532,22.2910589249413
4227,137869.760617017,68.9348803085086,71.24,1.32,1.86,182410.705097097,91.2053525485484,94,2.09,2.22,0.556761806000995,22.2704722400398
4228,147336.994001325,73.6684970006625,71.24,1.32,1.86,196840.894484633,98.4204472423166,94,2.09,2.22,0.618798756041352,24.7519502416541
4229,144745.3855867,72.3726927933502,71.24,1.32,1.86,190194.079234195,95.0970396170977,94,2.09,2.22,0.568108670593688,22.7243468237475
4230,144167.790448879,72.0838952244394,71.24,1.32,1.86,191322.608981355,95.6613044906776,94,2.09,2.22,0.589435231655955,23.5774092662382
4231,141353.360176381,70.6766800881906,71.24,1.32,1.86,185263.868181369,92.6319340906845,94,2.09,2.22,0.548881350062348,21.9552540024939
4232,140078.573412137,70.0392867060687,71.24,1.32,1.86,184141.474225056,92.0707371125278,94,2.09,2.22,0.550786260161477,22.0314504064591
4233,140430.157934104,70.2150789670519,71.24,1.32,1.86,184523.314541988,92.2616572709938,94,2.09,2.22,0.551164457598547,22.0465783039419
4234,143583.072232137,71.7915361160685,71.24,1.32,1.86,189183.124890196,94.5915624450981,94,2.09,2.22,0.57000065822574,22.8000263290296
4235,142254.688260418,71.1273441302092,71.24,1.32,1.86,186254.143426181,93.1270717130903,94,2.09,2.22,0.549993189572028,21.9997275828811
4236,143022.181618257,71.5110908091287,71.24,1.32,1.86,188475.194581362,94.2375972906809,94,2.09,2.22,0.568162662038805,22.7265064815522
4237,141436.372192435,70.7181860962173,71.24,1.32,1.86,186096.869495634,93.0484347478172,94,2.09,2.22,0.558256216289998,22.3302486515999
4238,141444.689224059,70.7223446120296,71.24,1.32,1.86,187037.212390957,93.5186061954785,94,2.09,2.22,0.569906539586222,22.7962615834489
4239,142163.939725716,71.081969862858,71.24,1.32,1.86,188403.353589038,94.2016767945191,94,2.09,2.22,0.577992673291527,23.1197069316611
4240,141863.257468147,70.9316287340737,71.24,1.32,1.86,187327.247778735,93.6636238893676,94,2.09,2.22,0.568299878882348,22.7319951552939
4241,143920.85973668,71.9604298683398,71.24,1.32,1.86,188664.033575405,94.3320167877025,94,2.09,2.22,0.559289672984068,22.3715869193627
4242,140223.490659894,70.1117453299468,71.24,1.32,1.86,184491.73117784,92.24586558892,94,2.09,2.22,0.55335300647433,22.1341202589732
4243,143913.635163825,71.9568175819126,71.24,1.32,1.86,189818.412670554,94.9092063352772,94,2.09,2.22,0.573809718834115,22.9523887533646
4244,146407.978537302,73.2039892686509,71.24,1.32,1.86,194823.880445366,97.411940222683,94,2.09,2.22,0.605198773850802,24.2079509540321
4245,141384.424550368,70.6922122751838,71.24,1.32,1.86,187469.635276346,93.7348176381729,94,2.09,2.22,0.576065134074727,23.0426053629891
4246,143644.994041644,71.8224970208221,71.24,1.32,1.86,190830.185004262,95.4150925021311,94,2.09,2.22,0.589814887032725,23.592595481309
4247,150373.10422805,75.1865521140249,71.24,1.32,1.86,197852.325767465,98.9261628837326,94,2.09,2.22,0.593490269242692,23.7396107697077
4248,143437.936102352,71.718968051176,71.24,1.32,1.86,188589.678248441,94.2948391242204,94,2.09,2.22,0.56439677682611,22.5758710730444
4249,141110.631880132,70.5553159400661,71.24,1.32,1.86,185872.571908043,92.9362859540213,94,2.09,2.22,0.55952425034888,22.3809700139552
4250,143765.460083138,71.8827300415691,71.24,1.32,1.86,188672.078854309,94.3360394271546,94,2.09,2.22,0.561332734639638,22.4533093855855
4251,144165.251703934,72.082625851967,71.24,1.32,1.86,189818.236119243,94.9091180596213,94,2.09,2.22,0.570662305191358,22.8264922076543
4252,138532.572817407,69.2662864087037,71.24,1.32,1.86,181043.693568106,90.5218467840528,94,2.09,2.22,0.531389009383727,21.2555603753491
4253,145777.475141732,72.8887375708659,71.24,1.32,1.86,193452.492774274,96.726246387137,94,2.09,2.22,0.595937720406777,23.8375088162711
4254,139616.78413791,69.8083920689549,71.24,1.32,1.86,182989.953916896,91.4949769584479,94,2.09,2.22,0.542164622237325,21.686584889493
4255,140497.574072289,70.2487870361444,71.24,1.32,1.86,184390.956148781,92.1954780743903,94,2.09,2.22,0.548667275956147,21.9466910382459
4256,144109.978525193,72.0549892625967,71.24,1.32,1.86,191979.288142129,95.9896440710644,94,2.09,2.22,0.598366370211692,23.9346548084677
4257,139711.060845639,69.8555304228195,71.24,1.32,1.86,184411.498747713,92.2057493738565,94,2.09,2.22,0.558755473775925,22.350218951037
4258,143274.256906353,71.6371284531767,71.24,1.32,1.86,189489.829683225,94.7449148416126,94,2.09,2.22,0.577694659710897,23.1077863884359
4259,141666.166778993,70.8330833894964,71.24,1.32,1.86,187339.941634019,93.6699708170093,94,2.09,2.22,0.570922185687823,22.8368874275129
4260,145797.238922787,72.8986194613933,71.24,1.32,1.86,193595.705667144,96.797852833572,94,2.09,2.22,0.597480834304468,23.8992333721787
4261,139679.837222516,69.839918611258,71.24,1.32,1.86,185154.016888358,92.577008444179,94,2.09,2.22,0.568427245823025,22.737089832921
4262,144072.137235392,72.036068617696,71.24,1.32,1.86,190875.315269909,95.4376576349546,94,2.09,2.22,0.585039725431465,23.4015890172586
4263,140922.383996791,70.4611919983955,71.24,1.32,1.86,186829.537443677,93.4147687218385,94,2.09,2.22,0.573839418086075,22.953576723443
4264,141351.111800771,70.6755559003856,71.24,1.32,1.86,185798.098471516,92.899049235758,94,2.09,2.22,0.55558733338431,22.2234933353724
4265,142713.608291617,71.3568041458086,71.24,1.32,1.86,188087.375018525,94.0436875092623,94,2.09,2.22,0.567172084086343,22.6868833634537
4266,143411.10744396,71.7055537219799,71.24,1.32,1.86,189002.545106456,94.5012725532278,94,2.09,2.22,0.569892970781198,22.7957188312479
4267,141850.876929603,70.9254384648017,71.24,1.32,1.86,187226.220961435,93.6131104807174,94,2.09,2.22,0.567191800397892,22.6876720159157
4268,142607.719510999,71.3038597554996,71.24,1.32,1.86,188361.135167782,94.1805675838911,94,2.09,2.22,0.571917695709788,22.8767078283915
4269,142183.174658468,71.091587329234,71.24,1.32,1.86,190580.976433111,95.2904882165557,94,2.09,2.22,0.604972522183042,24.1989008873217
4270,144701.089695384,72.3505448476922,71.24,1.32,1.86,191974.150351183,95.9870751755914,94,2.09,2.22,0.59091325819748,23.6365303278992
4271,139799.152422113,69.8995762110565,71.24,1.32,1.86,184459.098176474,92.229549088237,94,2.09,2.22,0.558249321929512,22.3299728771805
4272,143217.107145064,71.6085535725322,71.24,1.32,1.86,188342.39798684,94.1711989934202,94,2.09,2.22,0.5640661355222,22.562645420888
4273,140044.969230902,70.022484615451,71.24,1.32,1.86,183068.68609451,91.5343430472552,94,2.09,2.22,0.537796460795105,21.5118584318042
4274,145049.024004282,72.5245120021409,71.24,1.32,1.86,191995.117011831,95.9975585059153,94,2.09,2.22,0.58682616259436,23.4730465037744
4275,136560.833644407,68.2804168222034,71.24,1.32,1.86,180635.011072367,90.3175055361836,94,2.09,2.22,0.550927217849505,22.0370887139802
4276,140689.841695291,70.3449208476455,71.24,1.32,1.86,184858.247536333,92.4291237681667,94,2.09,2.22,0.55210507301303,22.0842029205212
4277,141749.181358631,70.8745906793156,71.24,1.32,1.86,187762.705642746,93.8813528213732,94,2.09,2.22,0.57516905355144,23.0067621420576
4278,139578.548593936,69.7892742969679,71.24,1.32,1.86,183158.329888164,91.5791649440818,94,2.09,2.22,0.544747266177847,21.7898906471139
4279,141491.166853915,70.7455834269577,71.24,1.32,1.86,186925.216415447,93.4626082077234,94,2.09,2.22,0.567925619519143,22.7170247807657
4280,140980.17116106,70.49008558053,71.24,1.32,1.86,185484.330868058,92.7421654340292,94,2.09,2.22,0.55630199633748,22.2520798534992
4281,145675.327389114,72.8376636945568,71.24,1.32,1.86,191534.932661369,95.7674663306843,94,2.09,2.22,0.573245065903188,22.9298026361275
4282,145800.384122213,72.9001920611067,71.24,1.32,1.86,193933.285383148,96.9666426915742,94,2.09,2.22,0.601661265761688,24.0664506304675
4283,139881.284147414,69.9406420737069,71.24,1.32,1.86,183710.092286279,91.8550461431395,94,2.09,2.22,0.547860101735815,21.9144040694326
4284,143136.002178008,71.5680010890042,71.24,1.32,1.86,187417.074362757,93.7085371813785,94,2.09,2.22,0.553513402309358,22.1405360923743
4285,139015.177923222,69.5075889616109,71.24,1.32,1.86,181784.71283583,90.8923564179151,94,2.09,2.22,0.534619186407605,21.3847674563042
4286,139867.355942476,69.9336779712379,71.24,1.32,1.86,184540.231308807,92.2701156544037,94,2.09,2.22,0.558410942079145,22.3364376831658
4287,139880.627256122,69.9403136280609,71.24,1.32,1.86,183274.845037457,91.6374225187286,94,2.09,2.22,0.542427722266692,21.6971088906677
4288,143628.306917713,71.8141534588564,71.24,1.32,1.86,189079.092859754,94.5395464298769,94,2.09,2.22,0.568134824275513,22.7253929710205
4289,140431.099642697,70.2155498213485,71.24,1.32,1.86,183657.123512468,91.8285617562341,94,2.09,2.22,0.54032529837214,21.6130119348856
4290,141530.438091981,70.7652190459907,71.24,1.32,1.86,186213.496662657,93.1067483313283,94,2.09,2.22,0.55853823213344,22.3415292853376
4291,143072.304683964,71.5361523419822,71.24,1.32,1.86,188989.65011394,94.49482505697,94,2.09,2.22,0.573966817874695,22.9586727149878
4292,143379.571811746,71.6897859058728,71.24,1.32,1.86,186997.537019341,93.4987685096707,94,2.09,2.22,0.545224565094948,21.8089826037979
4293,144536.489308484,72.2682446542418,71.24,1.32,1.86,190119.907172181,95.0599535860904,94,2.09,2.22,0.569792723296215,22.7917089318486
4294,147110.378514194,73.5551892570972,71.24,1.32,1.86,194752.152954832,97.3760764774162,94,2.09,2.22,0.595522180507975,23.820887220319
4295,141420.996113438,70.7104980567189,71.24,1.32,1.86,187039.312719256,93.5196563596279,94,2.09,2.22,0.570228957572725,22.809158302909
4296,139207.576725922,69.6037883629608,71.24,1.32,1.86,185408.441825166,92.704220912583,94,2.09,2.22,0.577510813740555,23.1004325496222
4297,144096.453392795,72.0482266963977,71.24,1.32,1.86,190492.324697003,95.2461623485015,94,2.09,2.22,0.579948391302595,23.1979356521038
4298,144647.005030629,72.3235025153147,71.24,1.32,1.86,190920.699418194,95.4603497090971,94,2.09,2.22,0.57842117984456,23.1368471937824
4299,141811.348245238,70.905674122619,71.24,1.32,1.86,186036.632610957,93.0183163054784,94,2.09,2.22,0.552816054571485,22.1126421828594
4300,145982.61876349,72.9913093817452,71.24,1.32,1.86,193440.842360406,96.720421180203,94,2.09,2.22,0.593227794961445,23.7291117984578
4301,139873.320330712,69.9366601653559,71.24,1.32,1.86,183736.509544532,91.8682547722659,94,2.09,2.22,0.54828986517275,21.93159460691
